injuryID,date,playerName,description
21199,1/29/14,O.J. Mayo,illness (DNP)
21200,1/29/14,Rajon Rondo,rest / sore right knee (DNP)
21201,1/29/14,Antawn Jamison,illness (DNP)
21202,1/29/14,Tony Allen,hand injury (DNP)
21203,1/29/14,Ronnie Price,sprained right foot (DNP)
21204,1/29/14,Ty Lawson,strained left rotator cuff (DNP)
21205,1/29/14,Anthony Davis,finger injury (DNP)
21206,1/29/14,Jason Smith,right knee injury (DNP)
21207,1/29/14,Jrue Holiday,stress fracture in right ankle/tibia (DNP)
21208,1/29/14,Patrick Patterson,fractured nose (DNP)
21209,1/29/14,Francisco Garcia,sore left knee (DNP)
21210,1/29/14,Greg Smith (b. 1991-01-08),sore right knee (DNP)
21211,1/29/14,James Harden,bruised left thumb (DNP)
21212,1/30/14,Beno Udrih,illness (DNP)
21213,1/30/14,Iman Shumpert,sprained right shoulder (DNP)
21214,1/30/14,Kenyon Martin Sr.,sprained left ankle (DNP)
21215,1/31/14,Brandon Davies,fractured right pinky finger (DNP)
21216,1/31/14,Kemba Walker,sprained left ankle (DNP)
21217,1/31/14,Ekpe Udoh,sprained left ankle (DNP)
21218,1/31/14,John Henson,sprained right wrist (DNP)
21219,1/31/14,O.J. Mayo,illness (DNP)
21220,1/31/14,Tony Allen,hand injury (DNP)
21221,1/31/14,John Lucas III,sore back (DNP)
21222,1/31/14,Jordan Farmar,torn left hamstring (DNP)
21223,1/31/14,Steve Blake,torn ligament in right elbow (DNP)
21224,1/31/14,Xavier Henry,bone bruise in right knee (DNP)
21225,1/31/14,Andrei Kirilenko,sore right calf (DNP)
21226,1/31/14,Ty Lawson,strained left rotator cuff (DNP)
21227,1/31/14,David Lee,sore/sprained left shoulder (DNP)
21228,1/31/14,Nate Robinson,torn ACL in left knee (out indefinitely)
21229,1/31/14,Nate Robinson,surgery on left knee to repair torn ACL (out indefinitely)
21230,2/1/14,Brandon Davies,fractured right pinky finger (DNP)
21231,2/1/14,Michael Carter-Williams,sore right shoulder (DNP)
21232,2/1/14,Kemba Walker,sprained left ankle (DNP)
21233,2/1/14,Ekpe Udoh,sprained left ankle (DNP)
21234,2/1/14,O.J. Mayo,illness (DNP)
21235,2/1/14,Tony Allen,hand injury (DNP)
21236,2/1/14,John Lucas III,sore back (DNP)
21237,2/1/14,Pau Gasol,strained right groin (DNP)
21238,2/1/14,Andray Blatche,hip injury (DNP)
21239,2/1/14,Andrei Kirilenko,sore right calf (DNP)
21240,2/1/14,Jason Smith,right knee injury (DNP)
21241,2/1/14,Jrue Holiday,stress fracture in right ankle/tibia (DNP)
21242,2/1/14,Francisco Garcia,sore left knee (DNP)
21243,2/1/14,Greg Smith (b. 1991-01-08),sore right knee (DNP)
21244,2/1/14,Anderson Varejao,bruised left knee (DNP)
21245,2/1/14,DeMarcus Cousins,sprained left ankle (DNP)
21246,2/2/14,Jameer Nelson,sore left knee (DNP)
21247,2/3/14,Ekpe Udoh,sprained left ankle (DNP)
21248,2/3/14,O.J. Mayo,illness (DNP)
21249,2/3/14,Tony Allen,hand injury (DNP)
21250,2/3/14,John Lucas III,sore back (DNP)
21251,2/3/14,Jameer Nelson,sore left knee (DNP)
21252,2/3/14,Andray Blatche,hip injury (DNP)
21253,2/3/14,Andrei Kirilenko,sore right calf (DNP)
21254,2/3/14,Joe Johnson,right knee tendinitis (DNP)
21255,2/3/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21256,2/3/14,Jason Smith,right knee injury (DNP)
21257,2/3/14,Jrue Holiday,stress fracture in right ankle/tibia (DNP)
21258,2/3/14,Chauncey Billups,left knee injury (DNP)
21259,2/3/14,Josh Harrellson,knee injury (DTD)
21260,2/3/14,John Jenkins,back injury (out for season)
21261,2/3/14,John Jenkins,surgery on lower back (out for season)
21262,2/4/14,Jordan Farmar,torn left hamstring (DNP)
21263,2/4/14,Pau Gasol,strained right groin (DNP)
21264,2/5/14,Brandon Davies,fractured right pinky finger (DNP)
21265,2/5/14,Ekpe Udoh,sprained left ankle (DNP)
21266,2/5/14,O.J. Mayo,illness (DNP)
21267,2/5/14,Tony Allen,hand injury (DNP)
21268,2/5/14,Jodie Meeks,sprained right ankle (DNP)
21269,2/5/14,Jordan Hill,cervical strain (DNP)
21270,2/5/14,Pau Gasol,strained right groin (DNP)
21271,2/5/14,Steve Nash,rest (DNP)
21272,2/5/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21273,2/5/14,Jason Smith,right knee injury (DNP)
21274,2/5/14,Tyreke Evans,rib injury (DNP)
21275,2/5/14,Chauncey Billups,left knee injury (DNP)
21276,2/5/14,Francisco Garcia,sore left knee (DNP)
21277,2/5/14,Greg Smith (b. 1991-01-08),sore right knee (DNP)
21278,2/5/14,Kevin Love,stiff neck (DNP)
21279,2/6/14,Carlos Boozer,strained left calf (DNP)
21280,2/6/14,Nick Young,fractured patella in left knee (out indefinitely)
21281,2/6/14,Boris Diaw,food poisoning (DNP)
21282,2/6/14,Tim Duncan,rest (DNP)
21283,2/6/14,Nemanja Nedovic,strained left hamstring (DNP)
21284,2/7/14,Brandon Davies,fractured right pinky finger (DNP)
21285,2/7/14,Luol Deng,flu (DNP)
21286,2/7/14,Avery Bradley,sore right ankle (DNP)
21287,2/7/14,Rajon Rondo,rest / sore right knee (DNP)
21288,2/7/14,Hidayet Turkoglu / Hedo Turkoglu,bruised right knee (DNP)
21289,2/7/14,Jodie Meeks,sprained right ankle (DNP)
21290,2/7/14,Jordan Farmar,rest / torn left hamstring (DNP)
21291,2/7/14,Nick Young,fractured patella in left knee (DNP)
21292,2/7/14,Pau Gasol,strained right groin (DNP)
21293,2/7/14,Kevin Garnett,rest (DNP)
21294,2/7/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21295,2/7/14,Lance Stephenson,sore lower back (DNP)
21296,2/7/14,Jason Smith,right knee injury (DNP)
21297,2/8/14,Ekpe Udoh,sprained left ankle (DNP)
21298,2/8/14,Ersan Ilyasova,back injury (DNP)
21299,2/8/14,Luke Ridnour,back injury (DNP)
21300,2/8/14,O.J. Mayo,illness (DNP)
21301,2/8/14,Tony Allen,hand injury (DNP)
21302,2/8/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21303,2/8/14,Francisco Garcia,sore left knee (DNP)
21304,2/8/14,Greg Smith (b. 1991-01-08),sore right knee (DNP)
21305,2/8/14,Marco Belinelli,back spasms (DNP)
21306,2/8/14,Tiago Splitter,bruised right calf (DNP)
21307,2/8/14,Kevin Love,bruised left quadriceps (DNP)
21308,2/8/14,Nemanja Nedovic,strained left hamstring (DNP)
21309,2/9/14,Carlos Boozer,strained left calf (DNP)
21310,2/9/14,Tony Allen,hand injury (DNP)
21311,2/9/14,Jodie Meeks,sprained right ankle (DNP)
21312,2/9/14,Jordan Farmar,sore left hamstring (DNP)
21313,2/9/14,Nick Young,fractured patella in left knee (DNP)
21314,2/9/14,Pau Gasol,strained right groin (DNP)
21315,2/9/14,Ty Lawson,fractured left rib (out indefinitely)
21316,2/9/14,Jason Smith,right knee injury (DNP)
21317,2/10/14,Hollis Thompson,sprained right ankle (DNP)
21318,2/10/14,Ersan Ilyasova,back injury (DNP)
21319,2/10/14,Larry Sanders (b. 1988-11-21),fractured right orbital bone (DNP)
21320,2/10/14,O.J. Mayo,conditioning (DNP)
21321,2/10/14,Avery Bradley,sore right ankle (DNP)
21322,2/10/14,Rajon Rondo,rest / sore right knee (DNP)
21323,2/10/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21324,2/10/14,Ty Lawson,fractured left rib (DNP)
21325,2/10/14,Jason Smith,right knee injury (DNP)
21326,2/10/14,Tiago Splitter,bruised right calf/shin (DNP)
21327,2/10/14,Nemanja Nedovic,right foot inflammation / strained left hamstring (DNP)
21328,2/11/14,John Henson,foot injury (DNP)
21329,2/11/14,Carlos Boozer,strained left calf (DNP)
21330,2/11/14,Anderson Varejao,sore back (DNP)
21331,2/11/14,C.J. Miles,sore right foot (DNP)
21332,2/11/14,Tony Allen,hand injury (DNP)
21333,2/11/14,Jodie Meeks,sprained right ankle (DNP)
21334,2/11/14,Jordan Farmar,sore left hamstring (DNP)
21335,2/11/14,Nick Young,fractured patella in left knee (DNP)
21336,2/11/14,Pau Gasol,strained right groin (DNP)
21337,2/12/14,Hollis Thompson,sprained right ankle (DNP)
21338,2/12/14,Ekpe Udoh,swelling in right knee (DNP)
21339,2/12/14,Larry Sanders (b. 1988-11-21),fractured right orbital bone (DNP)
21340,2/12/14,O.J. Mayo,conditioning (DNP)
21341,2/12/14,Avery Bradley,sore right ankle (DNP)
21342,2/12/14,Tony Allen,hand injury (DNP)
21343,2/12/14,DeMarre Carroll,strained left hamstring (DNP)
21344,2/12/14,J.R. Smith,fractured left cheekbone (DNP)
21345,2/12/14,Devin Harris,sprained left ankle (P) / knee (CBC) (DNP)
21346,2/12/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21347,2/12/14,Ty Lawson,fractured left rib (DNP)
21348,2/12/14,Jason Smith,right knee injury (DNP)
21349,2/12/14,Patrick Beverley,strained abdominal (DNP)
21350,2/12/14,(William) Tony Parker,rest (DNP)
21351,2/12/14,Tiago Splitter,bruised right calf/shin (DNP)
21352,2/12/14,Nemanja Nedovic,strained left hamstring (DNP)
21353,2/13/14,Jodie Meeks,sprained right ankle (DNP)
21354,2/13/14,Steve Nash,back injury (DTD)
21355,2/15/14,Larry Sanders (b. 1988-11-21),surgery to repair fractured orbital bone (out indefinitely)
21356,2/18/14,Hollis Thompson,sprained right ankle (DNP)
21357,2/18/14,Ekpe Udoh,swelling in right knee (DNP)
21358,2/18/14,Tony Allen,hand injury (DNP)
21359,2/18/14,DeMarre Carroll,strained left hamstring (DNP)
21360,2/18/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21361,2/18/14,Ty Lawson,fractured left rib (DNP)
21362,2/18/14,Tiago Splitter,bruised right calf/shin (DNP)
21363,2/18/14,Anderson Varejao,sore back (DNP)
21364,2/19/14,LaMarcus Aldridge,strained left groin (DNP)
21365,2/19/14,Dion Waiters,hyperextended left knee (DNP)
21366,2/19/14,Gustavo Ayon,shoulder injury / stress fracture in right ankle (P) (DNP)
21367,2/19/14,Amare Stoudemire / Amar'e Stoudemire,sore left knee (DNP)
21368,2/19/14,Nick Young,fractured patella in left knee (DNP)
21369,2/19/14,Pau Gasol,strained right groin (DNP)
21370,2/19/14,Steve Nash,nerve root irritation (DNP)
21371,2/19/14,Chauncey Billups,arthroscopic surgery on left knee (out for season)
21372,2/19/14,Ronnie Brewer,sprained right ankle (DNP)
21373,2/19/14,Aron Baynes,bruised left knee (DNP)
21374,2/19/14,Tim Duncan,rest (DNP)
21375,2/19/14,Nemanja Nedovic,strained left hamstring (DNP)
21376,2/20/14,Brandon Knight,heel injury (DNP)
21377,2/20/14,Ekpe Udoh,swelling in right knee (DNP)
21378,2/20/14,JaVale McGee,surgery on left tibia to repair stress fracture (out for season)
21379,2/20/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21380,2/20/14,Ty Lawson,fractured left rib (DNP)
21381,2/20/14,Ronnie Brewer,sprained right ankle (DNP)
21382,2/20/14,Ronny Turiaf,bruised right knee (out indefinitely)
21383,2/20/14,Nemanja Nedovic,strained left hamstring (DNP)
21384,2/21/14,LaMarcus Aldridge,strained left groin (DNP)
21385,2/21/14,Anderson Varejao,sore back (DNP)
21386,2/21/14,C.J. Miles,sprained left ankle (DNP)
21387,2/21/14,Dion Waiters,hyperextended left knee (DNP)
21388,2/21/14,Vitor Faverani,knee injury (DNP)
21389,2/21/14,Gustavo Ayon,right shoulder injury (DNP)
21390,2/21/14,Jeff Teague,sprained left ankle (DNP)
21391,2/21/14,Nick Young,fractured patella in left knee (DNP)
21392,2/21/14,Steve Nash,nerve root irritation (DNP)
21393,2/21/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21394,2/21/14,Ty Lawson,fractured left rib (DNP)
21395,2/21/14,Leandro Barbosa,sprained left big toe (DNP)
21396,2/21/14,Kendrick Perkins,strained groin (DTD)
21397,2/22/14,Caron Butler,sore left ankle (DNP)
21398,2/22/14,Ekpe Udoh,swelling in right knee (DNP)
21399,2/22/14,Jared Sullinger,concussion (DNP)
21400,2/22/14,Rajon Rondo,rest (DNP)
21401,2/22/14,Vitor Faverani,knee injury (DNP)
21402,2/22/14,Gustavo Ayon,right shoulder injury (DNP)
21403,2/22/14,Paul Millsap,bruised right knee (DNP)
21404,2/22/14,Arron Afflalo,sprained right ankle (DNP)
21405,2/22/14,Marcus Thornton (T.),food poisoning (DNP)
21406,2/22/14,Jason Smith,right knee injury (DNP) (P)
21407,2/22/14,Ronny Turiaf,bone bruise in right knee (DNP)
21408,2/22/14,David Lee,stomach flu (DNP)
21409,2/22/14,Nemanja Nedovic,strained left hamstring (DNP)
21410,2/23/14,LaMarcus Aldridge,strained left groin (DNP)
21411,2/23/14,Jimmy Butler,bruised ribs (DNP)
21412,2/23/14,C.J. Miles,sprained left ankle (DNP)
21413,2/23/14,Dion Waiters,hyperextended left knee (DNP)
21414,2/23/14,LeBron James,fractured nose (DTD)
21415,2/23/14,Steve Nash,nerve root irritation (DNP)
21416,2/23/14,Arron Afflalo,sprained right ankle (DNP)
21417,2/23/14,Kevin Garnett,rest (DNP)
21418,2/23/14,Marcus Thornton (T.),food poisoning (DNP)
21419,2/23/14,Shaun Livingston,bruised tailbone (DNP)
21420,2/23/14,Darrell Arthur,strained left groin/hip (DNP)
21421,2/23/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21422,2/23/14,Ty Lawson,fractured left rib (DNP)
21423,2/23/14,Leandro Barbosa,sprained left big toe (DNP)
21424,2/23/14,Ronny Turiaf,bone bruise in right knee (DNP)
21425,2/24/14,Danny Granger,DNP
21426,2/24/14,Lorenzo Brown,wrist injury (DNP)
21427,2/24/14,Caron Butler,sore left ankle (DNP)
21428,2/24/14,Ekpe Udoh,swelling in right knee (DNP)
21429,2/24/14,Jared Sullinger,concussion (DNP)
21430,2/24/14,Vitor Faverani,knee injury (DNP)
21431,2/24/14,Jason Smith,right knee injury (DNP)
21432,2/24/14,Nemanja Nedovic,strained left hamstring (DNP)
21433,2/24/14,Nene / Nene Hilario / Maybyner Hilario,sprained MCL in right knee (P) / left knee injury (CBC) (out indefinitely)
21434,2/25/14,LaMarcus Aldridge,strained left groin (DNP)
21435,2/25/14,Jimmy Butler,bruised ribs (DNP)
21436,2/25/14,C.J. Miles,sprained left ankle (DNP)
21437,2/25/14,Dion Waiters,hyperextended left knee (DNP)
21438,2/25/14,Gustavo Ayon,right shoulder injury (DNP)
21439,2/25/14,Paul Millsap,bruised right knee (DNP)
21440,2/25/14,Nick Young,fractured patella in left knee (DNP)
21441,2/25/14,Darrell Arthur,strained left groin/hip (DNP)
21442,2/25/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21443,2/25/14,Ty Lawson,fractured left rib (DNP)
21444,2/25/14,Greg Smith (b. 1991-01-08),knee injury (DNP)
21445,2/25/14,Leandro Barbosa,sprained left big toe (DNP)
21446,2/25/14,Viacheslav Kravtsov / Viacheslav Kravstov / Sasha Kravtsov,sprained right ankle (DNP)
21447,2/25/14,Ronny Turiaf,bone bruise in right knee (DNP)
21448,2/25/14,Kevin Seraphin,sore right knee (DNP)
21449,2/26/14,Lorenzo Brown,wrist injury (DNP)
21450,2/26/14,LaMarcus Aldridge,strained left groin (DNP)
21451,2/26/14,Thomas Robinson,strained patella in left knee (DNP)
21452,2/26/14,C.J. Miles,sprained left ankle (DNP)
21453,2/26/14,Dion Waiters,hyperextended left knee (DNP)
21454,2/26/14,Jared Sullinger,concussion (DNP)
21455,2/26/14,Kelly Olynyk,sprained left big toe (DNP)
21456,2/26/14,Vitor Faverani,knee injury (DNP)
21457,2/26/14,Gustavo Ayon,right shoulder injury (DNP)
21458,2/26/14,Paul Millsap,bruised right knee (DNP)
21459,2/26/14,Chris Kaman,sore back (DNP)
21460,2/26/14,Nick Young,fractured patella in left knee (DNP)
21461,2/26/14,Steve Nash,nerve root irritation (DNP)
21462,2/26/14,Jason Smith,right knee injury (DNP)
21463,2/26/14,Greg Smith (b. 1991-01-08),sore right knee (DNP)
21464,2/26/14,Goran Dragic,ankle injury (DNP)
21465,2/26/14,Leandro Barbosa,sprained left big toe (DNP)
21466,2/26/14,Viacheslav Kravtsov / Viacheslav Kravstov / Sasha Kravtsov,sprained right ankle (DNP)
21467,2/26/14,Nemanja Nedovic,strained left hamstring (DNP)
21468,2/27/14,Ekpe Udoh,swelling in right knee (DNP)
21469,2/27/14,Darrell Arthur,strained left groin/hip (DNP)
21470,2/27/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21471,2/27/14,Ty Lawson,fractured left rib (DNP)
21472,2/27/14,Wilson Chandler,sprained right knee (DNP)
21473,2/27/14,Kevin Seraphin,sore right knee (DNP)
21474,2/28/14,Anthony Bennett,sprained left ankle / right knee injury
21475,2/28/14,Dion Waiters,hyperextended left knee (DNP)
21476,2/28/14,Gerald Wallace,torn meniscus in left knee (out indefinitely)
21477,2/28/14,Jamal Crawford,strained left calf (DTD)
21478,2/28/14,Gustavo Ayon,surgery on right shoulder (out for season)
21479,2/28/14,Amare Stoudemire / Amar'e Stoudemire,sore left knee (DNP)
21480,2/28/14,Nick Young,fractured patella in left knee (DNP)
21481,2/28/14,Steve Nash,nerve root irritation (DNP)
21482,2/28/14,Jason Smith,right knee injury (DNP)
21483,2/28/14,Jrue Holiday,surgery on right tibia to repair stress fracture (out for season)
21484,2/28/14,Greg Smith (b. 1991-01-08),surgery on right knee (out indefinitely)
21485,2/28/14,Leandro Barbosa,sprained left big toe (DNP)
21486,2/28/14,Viacheslav Kravtsov / Viacheslav Kravstov / Sasha Kravtsov,sprained right ankle (DNP)
21487,2/28/14,Nemanja Nedovic,strained left hamstring / strep throat (DNP)
21488,3/1/14,Ekpe Udoh,swelling in right knee (DNP)
21489,3/1/14,C.J. Miles,sprained left ankle (DNP)
21490,3/1/14,Dion Waiters,hyperextended left knee (DNP)
21491,3/1/14,Gerald Wallace,torn meniscus in left knee (DNP)
21492,3/1/14,Kelly Olynyk,sprained left big toe (DNP)
21493,3/1/14,Vitor Faverani,knee injury (DNP)
21494,3/1/14,Jamal Crawford,strained left calf (DNP)
21495,3/1/14,Kevin Garnett,back spasms (DNP)
21496,3/1/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21497,3/1/14,Ty Lawson,fractured left rib (DNP)
21498,3/1/14,George Hill,bruised left shoulder (DNP)
21499,3/1/14,Jason Smith,right knee injury (DNP)
21500,3/1/14,Chandler Parsons,illness (DNP)
21501,3/1/14,Greg Smith (b. 1991-01-08),recovering from surgery on right knee (DNP)
21502,3/1/14,Kevin Seraphin,sore right knee (DNP)
21503,3/2/14,Paul Millsap,bruised right knee (DNP)
21504,3/2/14,Jameer Nelson,sore calf (DTD)
21505,3/2/14,George Hill,bruised left shoulder (DNP)
21506,3/2/14,Nemanja Nedovic,strained left hamstring (DNP)
21507,3/3/14,Gerald Henderson Jr.,strained right calf (DNP)
21508,3/3/14,Ekpe Udoh,swelling in right knee (DNP)
21509,3/3/14,James Johnson,ankle injury (DNP)
21510,3/3/14,Nick Young,fractured patella in left knee (DNP)
21511,3/3/14,Kevin Garnett,back spasms (DNP)
21512,3/3/14,Jason Smith,right knee injury (DNP)
21513,3/3/14,Kevin Seraphin,sore right knee (DNP)
21514,3/3/14,Martell Webster,sore back (DNP)
21515,3/4/14,C.J. Miles,sprained left ankle (DNP)
21516,3/4/14,Gerald Wallace,arthroscopic surgery on left knee to repair torn meniscus- and ankle (out indefinitely)
21517,3/4/14,Jamal Crawford,strained left calf (DNP)
21518,3/4/14,Nick Young,fractured patella in left knee (DNP)
21519,3/4/14,Jason Smith,right knee injury (DNP)
21520,3/4/14,Miles Plumlee,sprained right knee (DNP)
21521,3/5/14,Gerald Henderson Jr.,strained right calf (DNP)
21522,3/5/14,Ekpe Udoh,swelling in right knee (DNP)
21523,3/5/14,Gerald Wallace,recovering from arthroscopic surgery on left knee to repair torn meniscus- and ankle (DNP)
21524,3/5/14,Vitor Faverani,knee injury (DNP)
21525,3/5/14,Zach Randolph,flu (DNP)
21526,3/5/14,Paul Millsap,bruised right knee (DNP)
21527,3/5/14,Victor Oladipo,sore left ankle (DNP)
21528,3/5/14,Kevin Garnett,back spasms (DNP)
21529,3/5/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21530,3/5/14,C.J. Watson,right elbow injury (DNP)
21531,3/5/14,Peyton Siva,sprained left ankle (DNP)
21532,3/5/14,Leandro Barbosa,fractured left hand (out for season)
21533,3/5/14,Martell Webster,sore back (DNP)
21534,3/6/14,Jamal Crawford,strained left calf (DNP)
21535,3/6/14,Jared Dudley,back spasms (DNP)
21536,3/6/14,Jordan Hill,sore right knee (DNP)
21537,3/6/14,Nick Young,fractured patella in left knee (DNP)
21538,3/6/14,Miles Plumlee,sprained right knee (DNP)
21539,3/7/14,Gerald Henderson Jr.,strained right calf (DNP)
21540,3/7/14,Ekpe Udoh,swelling in right knee (DNP)
21541,3/7/14,C.J. Miles,sprained left ankle (DNP)
21542,3/7/14,Gerald Wallace,recovering from arthroscopic surgery on left knee to repair torn meniscus- and ankle (DNP)
21543,3/7/14,Vitor Faverani,knee injury (DNP)
21544,3/7/14,Jordan Hill,sore right knee (DNP)
21545,3/7/14,Nick Young,fractured patella in left knee (DNP)
21546,3/7/14,Kevin Garnett,rest (DNP)
21547,3/7/14,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP)
21548,3/7/14,Jason Smith,right knee injury (DNP)
21549,3/7/14,Peyton Siva,sprained left ankle (DNP)
21550,3/8/14,Lorenzo Brown,sore right foot (DNP)
21551,3/8/14,Gerald Henderson Jr.,strained right calf (DNP)
21552,3/8/14,Ekpe Udoh,swelling in right knee (DNP)
